Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V20260910111855810799287,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:18:54",Mangueira,,URBANO,15.5,200,Sim,,100,0,-9.2568633,-49.060065,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910111855810799287F1.jpg,Não
V20260910112127136459001,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:21:26",Coqueiro,,URBANO,5,45,Sim,,300,0,-9.2572567,-49.0600933,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910112127136459001F1.jpg,Não
V20260910112638294415418,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:26:37",Mangueira,220915,URBANO,10.5,175,Sim,300,250,0,-9.26031,-49.06118,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910112638294415418F1.jpg,Não
V20260910113247852562606,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:32:46",Mamão,,URBANO,7,80,Sim,50,50,0,-9.261305,-49.061855,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910113247852562606F1.jpg,Não
V20260910113623539381114,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:36:22",Outros,,URBANO,2.5,45,Sim,250,300,0,-9.261765,-49.0598283,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910113623539381114F1.jpg,Não
V20260910114216577148440,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:42:15",Outros,,URBANO,4,65,Sim,100,300,0,-9.2615867,-49.0626833,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910114216577148440F1.jpg,Não
V20260910114824978260444,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:48:24",Outros,,URBANO,4,55,Sim,300,300,0,-9.261455,-49.0633117,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910114824978260444F1.jpg,Não
V20260910115057315536160,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:50:56",Palmeira,,URBANO,4.5,65,Não,200,300,0,-9.2612533,-49.0639633,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910115057315536160F1.jpg,Não
V20260910115241545810105,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:52:40",Outros,,URBANO,3,50,Sim,300,300,0,-9.2612433,-49.064035,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910115241545810105F1.jpg,Não
V20260910115541330502798,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:55:40",Outros,,URBANO,10,65,Sim,50,0,0,-9.26191,-49.0649867,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910115541330502798F1.jpg,Não
V20260910115738775974985,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:57:37",Outros,,URBANO,6,70,Sim,0,150,0,-9.2618883,-49.06605,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910115738775974985F1.jpg,Não
V20260910115954455673065,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 11:59:54",Outros,,URBANO,6.5,40,Sim,50,300,0,-9.2623317,-49.0680667,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910115954455673065F1.jpg,Não
V20260910120218980032817,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 12:02:18",Mangueira,,URBANO,12.5,105,Sim,100,200,0,-9.2625017,-49.0650833,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910120218980032817F1.jpg,Não
V20260910120605816554218,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 12:06:04",Cupuaçu,,URBANO,4.5,65,Sim,0,150,0,-9.2621267,-49.0642083,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910120605816554218F1.jpg,Não
V20260910120928621820026,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 12:09:27",Outros,,URBANO,11,85,Sim,100,0,0,-9.2622017,-49.06384,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910120928621820026F1.jpg,Não
V20260910121143245855565,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 12:11:42",Outros,,URBANO,7,70,Sim,0,0,0,-9.2624333,-49.062595,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910121143245855565F1.jpg,Não
V20260910140318842510224,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:03:17",Outros,,URBANO,6,55,Não,,200,0,-9.2633167,-49.06073,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910140318842510224F1.jpg,Não
V20260910140536978591956,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:05:36",Mangueira,,URBANO,11,130,Sim,,300,0,-9.2638267,-49.0618417,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910140536978591956F1.jpg,Não
V20260910141655863159947,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:16:54",Mangueira,,URBANO,3.5,95,Sim,,250,0,-9.262835,-49.0696717,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910141655863159947F1.jpg,Não
V20260910142929500023047,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:29:28",Macauba,,URBANO,13,80,Sim,300,250,0,-9.2598583,-49.06411,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910142929500023047F1.jpg,Não
V20260910143227525599270,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:32:26",Outros,,URBANO,9.5,95,Sim,0,300,0,-9.2590717,-49.0636267,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910143227525599270F1.jpg,Não
V20260910143549372681095,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:35:48",Outros,,URBANO,8.5,85,Sim,50,100,0,-9.2601633,-49.0644883,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910143549372681095F1.jpg,Não
V20260910144222218121204,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:42:21",Outros,,URBANO,3,35,Sim,300,300,0,-9.25892,-49.06566,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144222218121204F1.jpg,Não
V20260910144441573291407,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:44:40",Mangueira,,URBANO,12,200,Sim,0,0,0,-9.2585567,-49.065975,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144441573291407F1.jpg,Não
V20260910144540940474798,Rota Dois Irmãos do Tocantins,Enecol Centro,"10/09/2026, 14:45:40",Flamboyant,,URBANO,5,40,Sim,50,300,0,-9.2584983,-49.0660183,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260910144540940474798F1.jpg,Não
